"Phase","Correct","Population","Trial","id","Choice","sex","sex_phase","skip","Criterion","sum_count","drop","switch"
1,1,3,56,43,1,1,1,0,0,16,0,0
1,1,3,57,43,1,1,1,0,0,16,0,0
1,1,3,58,43,1,1,1,0,1,17,0,0
1,1,3,59,43,1,1,1,0,2,17,0,0
1,1,3,60,43,1,1,1,0,2,17,0,0
1,0,3,61,43,2,1,1,0,2,17,0,1
2,0,3,1,43,1,1,2,0,0,0,0,0
2,0,3,2,43,1,1,2,0,0,0,0,0
2,0,3,3,43,1,1,2,0,0,0,0,0
2,0,3,4,43,1,1,2,0,0,0,0,0
2,0,3,5,43,1,1,2,0,0,0,0,0
2,0,3,6,43,1,1,2,0,0,0,0,0
2,0,3,7,43,1,1,2,0,0,0,0,0
2,0,3,8,43,1,1,2,0,0,0,0,0
2,0,3,9,43,1,1,2,0,0,0,0,0
2,0,3,10,43,1,1,2,0,0,0,0,0
2,0,3,11,43,1,1,2,0,0,0,0,0
2,0,3,12,43,1,1,2,0,0,0,0,0
2,0,3,13,43,1,1,2,0,0,0,0,0
2,0,3,14,43,1,1,2,0,0,0,0,0
2,1,3,15,43,2,1,2,0,0,0,0,1
2,0,3,16,43,1,1,2,0,0,0,0,1
2,0,3,17,43,1,1,2,0,0,1,0,0
2,0,3,18,43,1,1,2,0,0,1,0,0
2,1,3,19,43,2,1,2,0,0,2,0,1
2,0,3,20,43,1,1,2,0,0,2,0,1
2,0,3,21,43,1,1,2,0,0,2,0,0
2,0,3,22,43,1,1,2,0,0,2,0,0
2,1,3,23,43,2,1,2,0,0,3,0,1
2,0,3,24,43,1,1,2,0,0,3,0,1
2,1,3,25,43,2,1,2,0,0,4,0,1
2,0,3,26,43,1,1,2,0,0,4,0,1
2,0,3,27,43,1,1,2,0,0,4,0,0
2,1,3,28,43,2,1,2,0,0,5,0,1
2,1,3,29,43,2,1,2,0,0,6,0,0
2,0,3,30,43,1,1,2,0,0,6,0,1
2,1,3,31,43,2,1,2,0,0,7,0,1
2,1,3,32,43,2,1,2,0,0,8,0,0
2,1,3,33,43,2,1,2,0,0,9,0,0
2,1,3,34,43,2,1,2,0,0,10,0,0
2,1,3,35,43,2,1,2,0,0,10,0,0
2,1,3,36,43,2,1,2,0,0,11,0,0
2,0,3,37,43,1,1,2,0,0,11,0,1
2,1,3,38,43,2,1,2,0,0,12,0,1
2,1,3,39,43,2,1,2,0,0,12,0,0
2,1,3,40,43,2,1,2,0,0,13,0,0
2,0,3,41,43,1,1,2,0,0,13,0,1
2,1,3,42,43,2,1,2,0,0,14,0,1
2,1,3,43,43,2,1,2,0,0,14,0,0
2,1,3,44,43,2,1,2,0,0,15,0,0
2,0,3,45,43,1,1,2,0,0,14,0,1
2,1,3,46,43,2,1,2,0,0,15,0,1
2,1,3,47,43,2,1,2,0,0,16,0,0
2,1,3,48,43,2,1,2,0,0,16,0,0
2,1,3,49,43,2,1,2,0,0,16,0,0
2,1,3,50,43,2,1,2,0,1,17,0,0
2,1,3,51,43,2,1,2,0,2,17,1,0
2,1,3,52,43,2,1,2,0,2,17,1,0
2,1,3,53,43,2,1,2,0,2,17,1,0
2,0,3,54,43,1,1,2,0,2,16,1,1
2,1,3,55,43,2,1,2,0,2,16,1,1
2,0,3,56,43,1,1,2,0,2,15,1,1
2,1,3,57,43,2,1,2,0,2,16,1,1
2,1,3,58,43,2,1,2,0,2,16,1,0
2,1,3,59,43,2,1,2,0,2,16,1,0
2,1,3,60,43,2,1,2,0,2,16,1,0
2,1,3,61,43,2,1,2,0,2,17,1,0
2,1,3,62,43,2,1,2,0,2,17,1,0
2,1,3,63,43,2,1,2,0,2,17,1,0
2,1,3,64,43,2,1,2,0,2,17,1,0
1,1,3,1,44,1,1,1,0,0,0,0,0
1,1,3,2,44,1,1,1,0,0,0,0,0
1,0,3,3,44,2,1,1,0,0,0,0,1
1,1,3,4,44,1,1,1,0,0,0,0,1
1,1,3,5,44,1,1,1,0,0,0,0,0
1,0,3,6,44,2,1,1,0,0,0,0,1
1,1,3,7,44,1,1,1,0,0,0,0,1
1,1,3,8,44,1,1,1,0,0,0,0,0
1,0,3,9,44,2,1,1,0,0,0,0,1
1,1,3,10,44,1,1,1,0,0,0,0,1
1,0,3,11,44,2,1,1,0,0,0,0,1
1,1,3,12,44,1,1,1,0,0,0,0,1
1,1,3,13,44,1,1,1,0,0,0,0,0
1,0,3,14,44,2,1,1,0,0,0,0,1
1,0,3,15,44,2,1,1,0,0,0,0,0
1,1,3,16,44,1,1,1,0,0,0,0,1
1,1,3,17,44,1,1,1,0,0,11,0,0
1,1,3,18,44,1,1,1,0,0,12,0,0
1,1,3,19,44,1,1,1,0,0,13,0,0
1,0,3,20,44,2,1,1,0,0,13,0,1
1,1,3,21,44,1,1,1,0,0,13,0,1
1,1,3,22,44,1,1,1,0,0,13,0,0
1,0,3,23,44,2,1,1,0,0,13,0,1
1,1,3,24,44,1,1,1,0,0,13,0,1
1,1,3,25,44,1,1,1,0,0,13,0,0
1,1,3,26,44,1,1,1,0,0,14,0,0
1,1,3,27,44,1,1,1,0,0,14,0,0
1,1,3,28,44,1,1,1,0,0,14,0,0
1,0,3,29,44,2,1,1,0,0,14,0,1
1,1,3,30,44,1,1,1,0,0,14,0,1
1,1,3,31,44,1,1,1,0,0,15,0,0
1,1,3,32,44,1,1,1,0,0,15,0,0
1,0,3,33,44,2,1,1,0,0,14,0,1
1,1,3,34,44,1,1,1,0,0,15,0,1
1,0,3,35,44,2,1,1,0,0,15,0,1
1,1,3,36,44,1,1,1,0,0,15,0,1
1,1,3,37,44,1,1,1,0,0,15,0,0
1,1,3,38,44,1,1,1,0,0,15,0,0
1,1,3,39,44,1,1,1,0,0,15,0,0
1,1,3,40,44,1,1,1,0,0,16,0,0
1,1,3,41,44,1,1,1,0,0,16,0,0
1,1,3,42,44,1,1,1,0,0,16,0,0
1,1,3,43,44,1,1,1,0,1,17,0,0
1,1,3,44,44,1,1,1,0,2,17,0,0
1,1,3,45,44,1,1,1,0,2,17,0,0
1,1,3,46,44,1,1,1,0,2,17,0,0
1,1,3,47,44,1,1,1,0,2,17,0,0
1,1,3,48,44,1,1,1,0,2,17,0,0
1,1,3,49,44,1,1,1,0,2,18,0,0
1,1,3,50,44,1,1,1,0,2,18,0,0
2,0,3,1,44,1,1,2,0,0,0,0,0
2,0,3,2,44,1,1,2,0,0,0,0,0
2,0,3,3,44,1,1,2,0,0,0,0,0
2,0,3,4,44,1,1,2,0,0,0,0,0
2,1,3,5,44,2,1,2,0,0,0,0,1
2,0,3,6,44,1,1,2,0,0,0,0,1
2,0,3,7,44,1,1,2,0,0,0,0,0
2,0,3,8,44,1,1,2,0,0,0,0,0
2,0,3,9,44,1,1,2,0,0,0,0,0
2,0,3,10,44,1,1,2,0,0,0,0,0
2,1,3,11,44,2,1,2,0,0,0,0,1
2,0,3,12,44,1,1,2,0,0,0,0,1
2,1,3,13,44,2,1,2,0,0,0,0,1
2,1,3,14,44,2,1,2,0,0,0,0,0
2,0,3,15,44,1,1,2,0,0,0,0,1
2,1,3,16,44,2,1,2,0,0,0,0,1
2,1,3,17,44,2,1,2,0,0,6,0,0
2,0,3,18,44,1,1,2,0,0,6,0,1
2,0,3,19,44,1,1,2,0,0,6,0,0
2,1,3,20,44,2,1,2,0,0,7,0,1
2,0,3,21,44,1,1,2,0,0,7,0,1
2,0,3,22,44,1,1,2,0,0,7,0,0
2,1,3,23,44,2,1,2,0,0,8,0,1
2,0,3,24,44,1,1,2,0,0,8,0,1
2,1,3,25,44,2,1,2,0,0,8,0,1
2,0,3,26,44,1,1,2,0,0,8,0,1
2,0,3,27,44,1,1,2,0,0,8,0,0
2,1,3,28,44,2,1,2,0,0,9,0,1
2,0,3,29,44,1,1,2,0,0,9,0,1
2,0,3,30,44,1,1,2,0,0,9,0,0
2,0,3,31,44,1,1,2,0,0,8,0,0
2,0,3,32,44,1,1,2,0,0,8,0,0
2,0,3,33,44,1,1,2,0,0,7,0,0
2,1,3,34,44,2,1,2,0,0,7,0,1
2,0,3,35,44,1,1,2,0,0,7,0,1
2,0,3,36,44,1,1,2,0,0,6,0,0
2,1,3,37,44,2,1,2,0,0,6,0,1
2,1,3,38,44,2,1,2,0,0,7,0,0
2,0,3,39,44,1,1,2,0,0,7,0,1
2,1,3,40,44,2,1,2,0,0,7,0,1
2,1,3,41,44,2,1,2,0,0,8,0,0
2,0,3,42,44,1,1,2,0,0,8,0,1
2,0,3,43,44,1,1,2,0,0,7,0,0
2,1,3,44,44,2,1,2,0,0,8,0,1
2,0,3,45,44,1,1,2,0,0,7,0,1
2,0,3,46,44,1,1,2,0,0,7,0,0
2,1,3,47,44,2,1,2,0,0,8,0,1
2,0,3,48,44,1,1,2,0,0,7,0,1
2,0,3,49,44,1,1,2,0,0,7,0,0
2,1,3,50,44,2,1,2,0,0,8,0,1
2,0,3,51,44,1,1,2,0,0,8,0,1
2,1,3,52,44,2,1,2,0,0,9,0,1
2,0,3,53,44,1,1,2,0,0,9,0,1
2,0,3,54,44,1,1,2,0,0,8,0,0
2,1,3,55,44,2,1,2,0,0,9,0,1
2,0,3,56,44,1,1,2,0,0,9,0,1
2,0,3,57,44,1,1,2,0,0,8,0,0
2,1,3,58,44,2,1,2,0,0,8,0,1
2,0,3,59,44,1,1,2,0,0,8,0,1
2,0,3,60,44,1,1,2,0,0,7,0,0
2,1,3,61,44,2,1,2,0,0,7,0,1
2,0,3,62,44,1,1,2,0,0,7,0,1
2,0,3,63,44,1,1,2,0,0,7,0,0
2,1,3,64,44,2,1,2,0,0,7,0,1
2,0,3,65,44,1,1,2,0,0,7,0,1
2,0,3,66,44,1,1,2,0,0,7,0,0
2,1,3,67,44,2,1,2,0,0,7,0,1
2,0,3,68,44,1,1,2,0,0,7,0,1
2,0,3,69,44,1,1,2,0,0,7,0,0
2,1,3,70,44,2,1,2,0,0,7,0,1
2,0,3,71,44,1,1,2,0,0,7,0,1
2,1,3,72,44,2,1,2,0,0,7,0,1
2,0,3,73,44,1,1,2,0,0,7,0,1
2,1,3,74,44,2,1,2,0,0,8,0,1
2,1,3,75,44,2,1,2,0,0,8,0,0
2,0,3,76,44,1,1,2,0,0,8,0,1
2,0,3,77,44,1,1,2,0,0,8,0,0
2,1,3,78,44,2,1,2,0,0,8,0,1
2,1,3,79,44,2,1,2,0,0,9,0,0
2,1,3,80,44,2,1,2,0,0,10,0,0
2,0,3,81,44,1,1,2,0,0,9,0,1
2,1,3,82,44,2,1,2,0,0,10,0,1
2,1,3,83,44,2,1,2,0,0,11,0,0
2,1,3,84,44,2,1,2,0,0,11,0,0
2,1,3,85,44,2,1,2,0,0,12,0,0
2,1,3,86,44,2,1,2,0,0,13,0,0
2,1,3,87,44,2,1,2,0,0,13,0,0
2,1,3,88,44,2,1,2,0,0,14,0,0
2,1,3,89,44,2,1,2,0,0,15,0,0
2,0,3,90,44,1,1,2,0,0,14,0,1
2,1,3,91,44,2,1,2,0,0,15,0,1
2,1,3,92,44,2,1,2,0,0,15,0,0
2,1,3,93,44,2,1,2,0,0,16,0,0
2,1,3,94,44,2,1,2,0,0,16,0,0
2,1,3,95,44,2,1,2,0,0,16,0,0
2,1,3,96,44,2,1,2,0,1,17,0,0
1,0,3,1,45,2,2,3,0,0,0,0,0
1,0,3,2,45,2,2,3,0,0,0,0,0
1,0,3,3,45,2,2,3,0,0,0,0,0
1,0,3,4,45,2,2,3,0,0,0,0,0
1,0,3,5,45,2,2,3,0,0,0,0,0
1,1,3,6,45,1,2,3,0,0,0,0,1
1,1,3,7,45,1,2,3,0,0,0,0,0
1,0,3,8,45,2,2,3,0,0,0,0,1
1,1,3,9,45,1,2,3,0,0,0,0,1
1,0,3,10,45,2,2,3,0,0,0,0,1
1,0,3,11,45,2,2,3,0,0,0,0,0
1,1,3,12,45,1,2,3,0,0,0,0,1
1,0,3,13,45,2,2,3,0,0,0,0,1
1,1,3,14,45,1,2,3,0,0,0,0,1
1,1,3,15,45,1,2,3,0,0,0,0,0
1,1,3,16,45,1,2,3,0,0,0,0,0
1,0,3,17,45,2,2,3,0,0,7,0,1
1,1,3,18,45,1,2,3,0,0,8,0,1
1,1,3,19,45,1,2,3,0,0,9,0,0
1,1,3,20,45,1,2,3,0,0,10,0,0
1,1,3,21,45,1,2,3,0,0,11,0,0
1,1,3,22,45,1,2,3,0,0,12,0,0
1,1,3,23,45,1,2,3,0,0,13,0,0
1,1,3,24,45,1,2,3,0,0,14,0,0
1,1,3,25,45,1,2,3,0,0,15,0,0
1,1,3,26,45,1,2,3,0,0,15,0,0
1,1,3,27,45,1,2,3,0,0,15,0,0
1,1,3,28,45,1,2,3,0,0,16,0,0
1,1,3,29,45,1,2,3,0,0,16,0,0
1,1,3,30,45,1,2,3,0,1,17,0,0
1,1,3,31,45,1,2,3,0,2,18,0,0
2,1,3,1,45,2,2,4,0,0,0,0,0
2,0,3,2,45,1,2,4,0,0,0,0,1
2,0,3,3,45,1,2,4,0,0,0,0,0
2,0,3,4,45,1,2,4,0,0,0,0,0
2,0,3,5,45,1,2,4,0,0,0,0,0
2,0,3,6,45,1,2,4,0,0,0,0,0
2,0,3,7,45,1,2,4,0,0,0,0,0
2,0,3,8,45,1,2,4,0,0,0,0,0
2,0,3,9,45,1,2,4,0,0,0,0,0
2,0,3,10,45,1,2,4,0,0,0,0,0
2,0,3,11,45,1,2,4,0,0,0,0,0
2,1,3,12,45,2,2,4,0,0,0,0,1
2,0,3,13,45,1,2,4,0,0,0,0,1
2,1,3,14,45,2,2,4,0,0,0,0,1
2,0,3,15,45,1,2,4,0,0,0,0,1
2,0,3,16,45,1,2,4,0,0,0,0,0
2,1,3,17,45,2,2,4,0,0,4,0,1
2,1,3,18,45,2,2,4,0,0,5,0,0
2,0,3,19,45,1,2,4,0,0,5,0,1
2,1,3,20,45,2,2,4,0,0,6,0,1
2,0,3,21,45,1,2,4,0,0,5,0,1
2,0,3,22,45,1,2,4,0,0,5,0,0
2,1,3,23,45,2,2,4,0,0,6,0,1
2,1,3,24,45,2,2,4,0,0,7,0,0
2,1,3,25,45,2,2,4,0,0,8,0,0
2,1,3,26,45,2,2,4,0,0,9,0,0
2,0,3,27,45,1,2,4,0,0,9,0,1
2,1,3,28,45,2,2,4,0,0,10,0,1
2,0,3,29,45,1,2,4,0,0,10,0,1
2,1,3,30,45,2,2,4,0,0,11,0,1
2,1,3,31,45,2,2,4,0,0,12,0,0
2,1,3,32,45,2,2,4,0,0,12,0,0
2,1,3,33,45,2,2,4,0,0,13,0,0
2,1,3,34,45,2,2,4,0,0,13,0,0
2,0,3,35,45,1,2,4,0,0,13,0,1
2,0,3,36,45,1,2,4,0,0,13,0,0
2,1,3,37,45,2,2,4,0,0,13,0,1
2,1,3,38,45,2,2,4,0,0,13,0,0
2,1,3,39,45,2,2,4,0,0,14,0,0
2,1,3,40,45,2,2,4,0,0,14,0,0
2,1,3,41,45,2,2,4,0,0,15,0,0
2,1,3,42,45,2,2,4,0,0,16,0,0
2,1,3,43,45,2,2,4,0,0,16,0,0
2,1,3,44,45,2,2,4,0,0,16,0,0
2,1,3,45,45,2,2,4,0,0,16,0,0
2,1,3,46,45,2,2,4,0,0,16,0,0
2,1,3,47,45,2,2,4,0,1,17,0,0
2,1,3,48,45,2,2,4,0,2,17,1,0
2,1,3,49,45,2,2,4,0,2,18,1,0
1,0,3,1,46,2,2,3,0,0,0,0,0
1,0,3,2,46,2,2,3,0,0,0,0,0
1,0,3,3,46,2,2,3,0,0,0,0,0
1,1,3,4,46,1,2,3,0,0,0,0,1
1,0,3,5,46,2,2,3,0,0,0,0,1
1,0,3,6,46,2,2,3,0,0,0,0,0
1,0,3,7,46,2,2,3,0,0,0,0,0
1,0,3,8,46,2,2,3,0,0,0,0,0
1,0,3,9,46,2,2,3,0,0,0,0,0
1,1,3,10,46,1,2,3,0,0,0,0,1
1,0,3,11,46,2,2,3,0,0,0,0,1
1,1,3,12,46,1,2,3,0,0,0,0,1
1,1,3,13,46,1,2,3,0,0,0,0,0
1,0,3,14,46,2,2,3,0,0,0,0,1
1,0,3,15,46,2,2,3,0,0,0,0,0
1,1,3,16,46,1,2,3,0,0,0,0,1
1,0,3,17,46,2,2,3,0,0,5,0,1
1,0,3,18,46,2,2,3,0,0,5,0,0
1,1,3,19,46,1,2,3,0,0,6,0,1
1,0,3,20,46,2,2,3,0,0,6,0,1
1,0,3,21,46,2,2,3,0,0,6,0,0
1,1,3,22,46,1,2,3,0,0,7,0,1
1,0,3,23,46,2,2,3,0,0,7,0,1
1,0,3,24,46,2,2,3,0,0,6,0,0
1,1,3,25,46,1,2,3,0,0,7,0,1
1,1,3,26,46,1,2,3,0,0,8,0,0
1,1,3,27,46,1,2,3,0,0,9,0,0
1,1,3,28,46,1,2,3,0,0,10,0,0
1,0,3,29,46,2,2,3,0,0,10,0,1
1,1,3,30,46,1,2,3,0,0,10,0,1
1,0,3,31,46,2,2,3,0,0,10,0,1
1,1,3,32,46,1,2,3,0,0,10,0,1
1,1,3,33,46,1,2,3,0,0,10,0,0
1,1,3,34,46,1,2,3,0,0,11,0,0
1,1,3,35,46,1,2,3,0,0,12,0,0
1,1,3,36,46,1,2,3,0,0,12,0,0
1,1,3,37,46,1,2,3,0,0,13,0,0
1,1,3,38,46,1,2,3,0,0,14,0,0
1,1,3,39,46,1,2,3,0,0,14,0,0
1,0,3,40,46,2,2,3,0,0,14,0,1
1,1,3,41,46,1,2,3,0,0,15,0,1
1,0,3,42,46,2,2,3,0,0,14,0,1
1,1,3,43,46,1,2,3,0,0,15,0,1
1,1,3,44,46,1,2,3,0,0,16,0,0
1,1,3,45,46,1,2,3,0,0,16,0,0
1,1,3,46,46,1,2,3,0,0,16,0,0
1,1,3,47,46,1,2,3,0,0,16,0,0
1,0,3,48,46,2,2,3,0,0,15,0,1
1,0,3,49,46,2,2,3,0,0,15,0,0
1,1,3,50,46,1,2,3,0,0,15,0,1
1,0,3,51,46,2,2,3,0,0,15,0,1
1,1,3,52,46,1,2,3,0,0,15,0,1
1,0,3,53,46,2,2,3,0,0,14,0,1
1,0,3,54,46,2,2,3,0,0,13,0,0
1,1,3,55,46,1,2,3,0,0,13,0,1
1,0,3,56,46,2,2,3,0,0,12,0,1
1,1,3,57,46,1,2,3,0,0,12,0,1
1,1,3,58,46,1,2,3,0,0,12,0,0
1,0,3,59,46,2,2,3,0,0,11,0,1
1,0,3,60,46,2,2,3,0,0,11,0,0
1,1,3,61,46,1,2,3,0,0,11,0,1
1,1,3,62,46,1,2,3,0,0,12,0,0
1,1,3,63,46,1,2,3,0,0,12,0,0
1,1,3,64,46,1,2,3,0,0,12,0,0
1,1,3,65,46,1,2,3,0,0,12,0,0
1,1,3,66,46,1,2,3,0,0,12,0,0
1,1,3,67,46,1,2,3,0,0,12,0,0
1,1,3,68,46,1,2,3,0,0,13,0,0
1,1,3,69,46,1,2,3,0,0,14,0,0
1,1,3,70,46,1,2,3,0,0,14,0,0
1,1,3,71,46,1,2,3,0,0,15,0,0
1,1,3,72,46,1,2,3,0,0,15,0,0
1,1,3,73,46,1,2,3,0,0,16,0,0
1,1,3,74,46,1,2,3,0,1,17,0,0
1,1,3,75,46,1,2,3,0,2,17,0,0
1,1,3,76,46,1,2,3,0,2,18,0,0
2,0,3,1,46,1,2,4,0,0,0,0,0
2,0,3,2,46,1,2,4,0,0,0,0,0
2,0,3,3,46,1,2,4,0,0,0,0,0
2,0,3,4,46,1,2,4,0,0,0,0,0
2,0,3,5,46,1,2,4,0,0,0,0,0
2,0,3,6,46,1,2,4,0,0,0,0,0
2,0,3,7,46,1,2,4,0,0,0,0,0
2,0,3,8,46,1,2,4,0,0,0,0,0
2,0,3,9,46,1,2,4,0,0,0,0,0
2,0,3,10,46,1,2,4,0,0,0,0,0
2,0,3,11,46,1,2,4,0,0,0,0,0
2,0,3,12,46,1,2,4,0,0,0,0,0
2,0,3,13,46,1,2,4,0,0,0,0,0
2,0,3,14,46,1,2,4,0,0,0,0,0
2,0,3,15,46,1,2,4,0,0,0,0,0
2,0,3,16,46,1,2,4,0,0,0,0,0
2,0,3,17,46,1,2,4,0,0,0,0,0
2,0,3,18,46,1,2,4,0,0,0,0,0
2,0,3,19,46,1,2,4,0,0,0,0,0
2,0,3,20,46,1,2,4,0,0,0,0,0
2,0,3,21,46,1,2,4,0,0,0,0,0
2,0,3,22,46,1,2,4,0,0,0,0,0
2,0,3,23,46,1,2,4,0,0,0,0,0
2,0,3,24,46,1,2,4,0,0,0,0,0
2,0,3,25,46,1,2,4,0,0,0,0,0
2,0,3,26,46,1,2,4,0,0,0,0,0
2,0,3,27,46,1,2,4,0,0,0,0,0
2,0,3,28,46,1,2,4,0,0,0,0,0
2,0,3,29,46,1,2,4,0,0,0,0,0
2,0,3,30,46,1,2,4,0,0,0,0,0
2,0,3,31,46,1,2,4,0,0,0,0,0
2,0,3,32,46,1,2,4,0,0,0,0,0
2,0,3,33,46,1,2,4,0,0,0,0,0
2,0,3,34,46,1,2,4,0,0,0,0,0
2,0,3,35,46,1,2,4,0,0,0,0,0
2,0,3,36,46,1,2,4,0,0,0,0,0
2,0,3,37,46,1,2,4,0,0,0,0,0
2,0,3,38,46,1,2,4,0,0,0,0,0
2,0,3,39,46,1,2,4,0,0,0,0,0
2,0,3,40,46,1,2,4,0,0,0,0,0
2,0,3,41,46,1,2,4,0,0,0,0,0
2,0,3,42,46,1,2,4,0,0,0,0,0
2,0,3,43,46,1,2,4,0,0,0,0,0
2,0,3,44,46,1,2,4,0,0,0,0,0
2,0,3,45,46,1,2,4,0,0,0,0,0
2,0,3,46,46,1,2,4,0,0,0,0,0
2,0,3,47,46,1,2,4,0,0,0,0,0
2,0,3,48,46,1,2,4,0,0,0,0,0
2,0,3,49,46,1,2,4,0,0,0,0,0
2,0,3,50,46,1,2,4,0,0,0,0,0
2,0,3,51,46,1,2,4,0,0,0,0,0
2,0,3,52,46,1,2,4,0,0,0,0,0
2,0,3,53,46,1,2,4,0,0,0,0,0
2,0,3,54,46,1,2,4,0,0,0,0,0
2,0,3,55,46,1,2,4,0,0,0,0,0
2,0,3,56,46,1,2,4,0,0,0,0,0
2,0,3,57,46,1,2,4,0,0,0,0,0
2,0,3,58,46,1,2,4,0,0,0,0,0
2,0,3,59,46,1,2,4,0,0,0,0,0
2,0,3,60,46,1,2,4,0,0,0,0,0
2,0,3,61,46,1,2,4,0,0,0,0,0
2,0,3,62,46,1,2,4,0,0,0,0,0
2,0,3,63,46,1,2,4,0,0,0,0,0
2,1,3,64,46,2,2,4,0,0,1,0,1
2,0,3,65,46,1,2,4,0,0,1,0,1
2,0,3,66,46,1,2,4,0,0,1,0,0
2,0,3,67,46,1,2,4,0,0,1,0,0
2,0,3,68,46,1,2,4,0,0,1,0,0
2,0,3,69,46,1,2,4,0,0,1,0,0
2,0,3,70,46,1,2,4,0,0,1,0,0
2,0,3,71,46,1,2,4,0,0,1,0,0
2,0,3,72,46,1,2,4,0,0,1,0,0
2,0,3,73,46,1,2,4,0,0,1,0,0
2,1,3,74,46,2,2,4,0,0,2,0,1
2,0,3,75,46,1,2,4,0,0,2,0,1
2,0,3,76,46,1,2,4,0,0,2,0,0
2,1,3,77,46,2,2,4,0,0,3,0,1
2,0,3,78,46,1,2,4,0,0,3,0,1
2,0,3,79,46,1,2,4,0,0,3,0,0
2,0,3,80,46,1,2,4,0,0,3,0,0
2,1,3,81,46,2,2,4,0,0,4,0,1
2,1,3,82,46,2,2,4,0,0,5,0,0
2,1,3,83,46,2,2,4,0,0,6,0,0
2,0,3,84,46,1,2,4,0,0,5,0,1
2,1,3,85,46,2,2,4,0,0,6,0,1
2,1,3,86,46,2,2,4,0,0,7,0,0
2,1,3,87,46,2,2,4,0,0,8,0,0
2,1,3,88,46,2,2,4,0,0,9,0,0
2,1,3,89,46,2,2,4,0,0,10,0,0
2,0,3,90,46,1,2,4,0,0,10,0,1
2,1,3,91,46,2,2,4,0,0,11,0,1
2,1,3,92,46,2,2,4,0,0,12,0,0
2,1,3,93,46,2,2,4,0,0,13,0,0
2,0,3,94,46,1,2,4,0,0,12,0,1
2,1,3,95,46,2,2,4,0,0,13,0,1
2,1,3,96,46,2,2,4,0,0,14,0,0
2,1,3,97,46,2,2,4,0,0,14,0,0
2,1,3,98,46,2,2,4,0,0,15,0,0
2,1,3,99,46,2,2,4,0,0,16,0,0
2,1,3,100,46,2,2,4,0,1,17,0,0
1,0,3,1,47,2,1,1,0,0,0,0,0
1,0,3,2,47,2,1,1,0,0,0,0,0
1,0,3,3,47,2,1,1,0,0,0,0,0
1,1,3,4,47,1,1,1,0,0,0,0,1
1,1,3,5,47,1,1,1,0,0,0,0,0
1,1,3,6,47,1,1,1,0,0,0,0,0
1,1,3,7,47,1,1,1,0,0,0,0,0
1,1,3,8,47,1,1,1,0,0,0,0,0
1,1,3,9,47,1,1,1,0,0,0,0,0
1,1,3,10,47,1,1,1,0,0,0,0,0
1,1,3,11,47,1,1,1,0,0,0,0,0
1,1,3,12,47,1,1,1,0,0,0,0,0
1,1,3,13,47,1,1,1,0,0,0,0,0
1,1,3,14,47,1,1,1,0,0,0,0,0
1,1,3,15,47,1,1,1,0,0,0,0,0
1,0,3,16,47,2,1,1,0,0,0,0,1
1,1,3,17,47,1,1,1,0,0,13,0,1
1,1,3,18,47,1,1,1,0,0,14,0,0
1,1,3,19,47,1,1,1,0,0,15,0,0
1,1,3,20,47,1,1,1,0,0,16,0,0
1,1,3,21,47,1,1,1,0,1,17,0,0
2,0,3,1,47,1,1,2,0,0,0,0,0
2,0,3,2,47,1,1,2,0,0,0,0,0
2,0,3,3,47,1,1,2,0,0,0,0,0
2,1,3,4,47,2,1,2,0,0,0,0,1
2,0,3,5,47,1,1,2,0,0,0,0,1
2,0,3,6,47,1,1,2,0,0,0,0,0
2,1,3,7,47,2,1,2,0,0,0,0,1
2,1,3,8,47,2,1,2,0,0,0,0,0
2,1,3,9,47,2,1,2,0,0,0,0,0
2,0,3,10,47,1,1,2,0,0,0,0,1
2,1,3,11,47,2,1,2,0,0,0,0,1
2,1,3,12,47,2,1,2,0,0,0,0,0
2,1,3,13,47,2,1,2,0,0,0,0,0
2,1,3,14,47,2,1,2,0,0,0,0,0
2,1,3,15,47,2,1,2,0,0,0,0,0
2,0,3,16,47,1,1,2,0,0,0,0,1
2,1,3,17,47,2,1,2,0,0,10,0,1
2,1,3,18,47,2,1,2,0,0,11,0,0
2,1,3,19,47,2,1,2,0,0,12,0,0
2,1,3,20,47,2,1,2,0,0,13,0,0
2,1,3,21,47,2,1,2,0,0,14,0,0
2,1,3,22,47,2,1,2,0,0,15,0,0
2,0,3,23,47,1,1,2,0,0,15,0,1
2,1,3,24,47,2,1,2,0,0,15,0,1
2,1,3,25,47,2,1,2,0,0,16,0,0
2,1,3,26,47,2,1,2,0,1,17,0,0
1,0,3,1,48,2,1,1,0,0,0,0,0
1,1,3,2,48,1,1,1,0,0,0,0,1
1,0,3,3,48,2,1,1,0,0,0,0,1
1,0,3,4,48,2,1,1,0,0,0,0,0
1,1,3,5,48,1,1,1,0,0,0,0,1
1,0,3,6,48,2,1,1,0,0,0,0,1
1,0,3,7,48,2,1,1,0,0,0,0,0
1,1,3,8,48,1,1,1,0,0,0,0,1
1,0,3,9,48,2,1,1,0,0,0,0,1
1,1,3,10,48,1,1,1,0,0,0,0,1
1,1,3,11,48,1,1,1,0,0,0,0,0
1,0,3,12,48,2,1,1,0,0,0,0,1
1,1,3,13,48,1,1,1,0,0,0,0,1
1,1,3,14,48,1,1,1,0,0,0,0,0
1,1,3,15,48,1,1,1,0,0,0,0,0
1,1,3,16,48,1,1,1,0,0,0,0,0
1,1,3,17,48,1,1,1,0,0,10,0,0
